Label,Array_Index,Indentation_Number,PEAK_HARDNESS_AVERAGE,PEAK_HARDNESS_STD,VALLEY_HARDNESS_AVERAGE,VALLEY_HARDNESS_STD,STRAIN_RATE_SENSITIVITY,STRAIN_RATE_SENSITIVITY_STD,ACTIVATION_VOLUME,ACTIVATION_VOLUME_STD,Area Mean,Area Std,equivalent_diameter Mean,equivalent_diameter Std,orientation Mean 0,orientation Std 0,orientation Mean 1,orientation Std 1,Aspect Ratio Mean,Aspect Ratio Std,orientation Mean 2,orientation Std 2,Crystal Type,euler_angle_max,euler_angle_std,euler_angle_2nd_max,euler_angle_2nd_std,mode_euler_angle,prob_threshold
Carl,1,1,,,,,,,,,6.81467254338432,8.986775414581542,2.358907795521309,1.7641611544546216,-42.251961090263904,5.794865343364701,57.18668851996319,13.813814605260026,4.714804260850211,4.779778845895971,,,Double Crystal,[247.75606351  84.97143581   2.70051052],[1.18135587 1.53915984 0.50904631],[ 72.83859183   0.         355.49235154],[0.95803521 0.         0.90539715],[247  85 355],0.05
Carl,1,2,,,2.672394279966695,0.0301962204530529,,,,,4.364002593697666,5.349558123838177,1.960824074620032,1.308277349805148,51.92607162601712,6.07525016163005,,,3.858617862628856,3.627157477442653,,,Double Crystal,[248.65228123 170.45986289   2.82582498],[0.16788919 0.61393679 0.15606288],[261.28496929  80.44445759 357.17043319],[0.21951702 0.40599758 0.24766604],[249 170   1],0.03
Carl,1,3,,,2.379182414846793,0.0276724943739688,,,,,4.804195551471341,5.3057001063958245,2.1199185580969777,1.2739062225337057,49.02861450541928,12.831254671221505,-37.60517611035771,10.579746203549004,3.901719881018481,3.751576858199474,,,Single Crystal,[ 69.94328569  15.51352845 357.27717523],[0.70066175 0.77116808 0.95670301],[0. 0. 0.],[0. 0. 0.],[ 69  16 357],0.05
Carl,1,4,2.2246747022274915,0.0118345733946425,2.0887969604933763,0.0075700173349149,0.0136851447137826,0.0137563397171189,43.82702547402016,4.531330753069127,4.316721475241991,4.733632360486895,2.0181046287870505,1.1930943773037797,-41.81935476127411,14.52330396763385,46.83692844137471,3.692080647967501,4.372062985648586,4.315742879705295,,,Single Crystal,[ 72.39208296  16.44289894 357.28349209],[0.43781187 1.78361444 0.63153505],[  0.         105.43380127   0.        ],[0.         2.03695678 0.        ],[ 70  16 357],0.05
Carl,1,5,2.612723805748048,0.0028141983334663,2.557533055244014,0.0435158536869685,0.0046361234101457,0.0059328948318772,107.90063903729968,85.25335997132073,4.341510872020567,5.426249727249608,1.94870818154809,1.3154161886345184,-54.48661691091846,11.245807400659436,38.75232387415864,7.905717094006794,3.4335259297139484,2.8984391444417024,,,,,,,,,
Carl,1,6,2.57482267696425,0.0101047867253505,2.466251697985672,0.0191101398889611,0.0093549640613542,0.0095432025115354,54.84999126247513,10.92100568271226,3.125492793370243,3.565851218952947,1.7402712565117746,0.9751702287614664,46.87819136652379,9.27893417659716,73.82940025903498,9.916628128638395,2.467622120360966,1.7178259101894864,,,Single Crystal,[276.89356289 113.73116406 239.90549463],[0.59452526 0.59452526 0.59452526],[0. 0. 0.],[0. 0. 0.],[327  65  45],0.05
Carl,1,7,2.716359532872127,0.002291423404412,2.641154947932243,0.0323072850355796,0.0060966856611205,0.0066527086682373,79.18556100128373,34.1029352024318,1.6956538385353168,1.6936457354254373,1.3323484922536195,0.6195329019468176,50.01654069944868,18.839729530102087,-38.20843524083863,10.484372944724676,2.015983630161386,1.0783971895696884,,,Double Crystal,[266.88691373 151.76819772  20.72135814],[0.79370345 1.23797628 1.09679847],[0. 0. 0.],[0. 0. 0.],[266 151  21],0.05
Carl,1,8,,,2.508125813341232,0.034873769307376,,,,,4.2923834878129,5.358612172085918,1.975604538448536,1.2498876371551064,-41.01377928743112,8.257447021234897,45.3380593605653,10.336041753484167,4.398954791723391,4.507818689901989,,,Double Crystal,[339.48903155  78.73628993 245.69958334],[0.58604718 0.95937568 1.0147404 ],[ 63.42677886 152.53852515   0.        ],[1.74375742 0.97825362 0.        ],[339  78 244],0.05
Carl,1,9,,,,,,,,,2.8306258112878813,3.3377675541056457,1.6542359998172185,0.9314332913249932,-48.13848475097667,10.351957951855224,32.140776658743455,28.575326034896317,3.116919118989023,3.104567960099534,,,,,,,,,
Carl,1,10,,,2.6380616050520875,0.0447329714604877,,,,,4.566021362066031,6.102303557176097,2.0015974822874725,1.34433867726419,-52.55162970494764,17.236728011731834,46.04223592994535,8.06020702294563,3.824509131785857,3.980556018265925,,,Double Crystal,[243.46221466  81.47593919   4.5096004 ],[1.35882689 1.1791712  0.62168171],[ 63.42303315   8.87835919 355.49868988],[1.00344027 1.26403494 0.83508396],[243  81   3],0.05
Carl,1,11,2.7607336304325814,0.0082851549702152,2.650814090939672,0.0255087127765281,0.0088226176115973,0.0090900878662541,54.17705783526813,13.21925816399646,4.394620115318571,5.4161605523448735,1.983505894899542,1.2888399744774266,-51.174229991960416,10.769318411779482,,,4.301118800956492,4.370596474468169,,,Double Crystal,[153.22182029  84.07577099 349.31370216],[1.0099509  1.49651686 1.12989226],[0. 0. 0.],[0. 0. 0.],[154  86 349],0.05
Carl,1,12,,,2.6308975363393645,0.0281185857085038,,,,,3.5183203617745638,4.556109109677241,1.7692016644982087,1.1617185915681412,42.55301063513792,4.282272566529199,,,3.955665273902573,4.01043401855501,,,Single Crystal,[245.76366867  77.94171922 355.49876867],[1.29109996 2.02480168 1.07890325],[ 0.        12.4032686  0.       ],[0.        1.8104926 0.       ],[246  78 354],0.05
Carl,1,13,,,,,,,,,3.30283733843035,4.294748193869097,1.742970884761166,1.0804423186788985,-59.74143382616023,10.699535379154762,,,3.469365735935273,4.016950851023292,,,,,,,,,
Carl,1,14,,,2.7020875260350103,0.0311091848670973,,,,,9.054305440014062,10.809626360533146,2.801956528975156,1.9176390030634305,44.38867041174917,5.014583992568742,82.76685894416364,5.618931830347353,7.519118486155373,8.318918665201489,,,Double Crystal,[246.57139162   9.21813319 171.90412334],[0.09610549 0.20946112 0.41687545],[ 66.36397537  80.83818703 191.70347636],[0.26565125 0.17905972 0.29608665],[246   9 358],0.01
Carl,1,15,,,2.651470526502052,0.0358455351728277,,,,,2.7264313728769736,3.756084055461479,1.5704364712262706,1.0025614842970592,41.5277820531098,7.677017691704986,-52.92408251667823,17.06664227629054,2.8972395075870643,2.830145790653116,,,Double Crystal,[245.55341751  16.9640241  351.89192629],[0.3498258  0.32946495 0.22860912],[65.56797084 79.17356415  0.        ],[0.56325916 0.52925881 0.        ],[245  79 359],0.03
Carl,1,16,2.469057263726563,0.0059271628890662,2.3595870719907968,0.017233614541198,0.0098475772043783,0.0099880831924596,54.3994411072885,9.056320456264366,6.422970068347978,7.2081471257092335,2.388448309434299,1.5726710268938628,36.60062795595861,4.595997536508886,-52.5079136425199,14.81395532912755,4.822165816750712,5.086982229439208,,,Double Crystal,[331.8400278   79.11655055 258.352355  ],[0.62710199 1.23193624 0.67261309],[  0.           0.         348.29054278],[0.         0.         1.28806955],[331  77 258],0.05
Carl,2,1,,,,,,,,,4.996085146159731,6.318146154246956,2.092266373441904,1.4084156345052368,53.428999191094896,12.739152263208078,-41.072076911401176,6.0707321157580365,4.625327020468022,4.638694600504656,,,Single Crystal,[ 72.92702214 102.52417548 354.78517838],[1.44812652 1.55072907 1.41000118],[0. 0. 0.],[0. 0. 0.],[ 73 100 355],0.05
Carl,2,2,,,,,,,,,5.309497012541447,5.827048941379346,2.2251781880424595,1.3449325598263489,46.74666912871363,3.9459216742496417,,,4.885985709918541,4.198032706784499,,,Double Crystal,[ 71.57990239 106.73792769 352.51119627],[1.35989413 0.97897725 1.03506606],[ 0.         10.83757548  0.        ],[0.         0.90183189 0.        ],[ 72 106 353],0.05
Carl,2,3,,,,,,,,,6.907586110222706,7.559064290929171,2.48895799355098,1.612482527203806,48.01344186633028,5.600628470761328,,,5.142409190181841,4.3959502115676905,,,Single Crystal,[ 70.08041311  13.25203681 351.21567853],[0.79221246 0.31708014 1.36500223],[  0.         101.07526835   0.        ],[0.         2.85201568 0.        ],[ 70 102 350],0.05
Carl,2,4,,,,,,,,,7.37584045467058,8.591572179637586,2.5345305365220003,1.7226046272959636,41.99564912377357,4.845148366394072,-52.65968219394747,12.79131212232675,4.402300541814572,3.879291424286235,,,Double Crystal,[ 67.94494355  14.68044925 350.24100141],[1.43359731 1.38343823 1.20973721],[103.16911969 100.66442323   0.        ],[2.20640504 2.41069833 0.        ],[ 67  14 350],0.05
Carl,2,5,,,,,,,,,2.650648022396013,2.818300555365647,1.6202013867806269,0.8659430394447386,45.8675602458768,9.749834598819128,-56.37392264087868,19.420936014815226,2.4148933777501216,1.6890221639832164,,,Double Crystal,[252.01061032 171.23770467   2.70112645],[1.60927753 0.3266219  0.35117791],[ 0.         80.08415881  0.        ],[0.        0.5833078 0.       ],[154 170   1],0.05
Carl,2,6,,,,,,,,,3.542191983211161,4.1008106468290775,1.8109310477227647,1.1093185513918216,52.42712371803105,15.188689859062109,,,3.4213590190095844,3.465622203223932,,,Single Crystal,[ 69.7340945  169.16569018 355.49583226],[1.18734426 1.20036956 0.92515576],[  0.         100.08158191   0.        ],[0.         1.19221963 0.        ],[ 70 168 355],0.05
Carl,2,7,,,,,,,,,3.9450950802733096,4.236639169876987,1.9613642203125328,1.0844821156763853,76.92748469977099,6.603455144997659,,,3.5893399894565663,2.619756383383857,,,Double Crystal,[206.35481792  65.6564255  328.64874026],[1.57311077 1.80221567 1.12111512],[0. 0. 0.],[0. 0. 0.],[205  64 330],0.05
Carl,2,8,,,,,,,,,8.375683652907597,10.39218469352734,2.64607229645053,1.91377977913626,-45.69606376855695,5.421012873817582,49.75311042329304,11.750212580704094,4.7564648806130405,4.336724183173117,,,Single Crystal,[250.83878987  85.06506141 357.29799652],[1.38828488 1.03979307 0.3520033 ],[0. 0. 0.],[0. 0. 0.],[252  87 357],0.05
Carl,2,9,,,,,,,,,3.332252723209552,3.667036610604439,1.776544256985254,1.0424233512419745,-47.40767013690572,6.65440433192585,,,3.35452117950518,2.5206435098972797,,,Double Crystal,[251.97294264  79.67874247 355.45369837],[0.98488901 1.15732214 1.02403806],[152.06945463   0.         159.34660591],[0.84094918 0.         0.92889744],[252  78 355],0.05
Carl,2,10,,,,,,,,,2.8847633082195387,3.025059159942156,1.694989293418283,0.8944305542765951,49.81818268502403,18.212939914473168,-48.925713929772165,12.8166876742359,2.7164983743423594,1.934809930948456,,,Polycrystal,[150.41505762  69.99872079 157.50541749],[1.55994581 1.33247495 1.08974476],[0. 0. 0.],[0. 0. 0.],[149  69 158],0.05
Carl,2,11,,,,,,,,,4.7855690162139215,5.957107848656384,2.064099431112549,1.3537611510099428,41.69313640991148,23.192145590568877,,,3.888072835448353,3.5679396704320494,,,Double Crystal,[244.82369989  13.67372086 353.69694675],[0.13717221 0.55861517 0.05298866],[64.26434718 73.38787501 27.90292573],[0.42641108 0.48881789 0.13152979],[245  13   0],0.01
Carl,2,12,,,,,,,,,3.232248489784238,4.042684727768712,1.7121595344731473,1.0880883806550352,13.875050951960644,18.419023053046587,,,3.560638441476989,3.532903204601306,,,Polycrystal,[121.45287902  90.89357198 173.76622328],[1.24668135 1.65281779 1.72846509],[0. 0. 0.],[0. 0. 0.],[120  92 173],0.05
Carl,2,13,,,,,,,,,3.099318916504465,3.744470880888967,1.7194478534467406,0.9948238464756556,-70.61702835104894,8.074386651480859,,,3.2331150228285206,3.3318675733426293,,,,,,,,,
Carl,2,14,,,,,,,,,1.5932827700885632,1.7642874089308045,1.28958911818038,0.6046408314798887,-72.8234969061672,9.647561150895202,-38.21258305345848,14.021122400493503,2.007323151677681,1.729901858571422,,,Double Crystal,[133.56483869  92.53829317 175.50162077],[1.1147927  1.39619845 1.02569814],[346.20806321   0.          44.11156085],[1.14564139 0.         1.06025324],[132  93 175],0.05
Carl,2,15,,,,,,,,,1.231354262825982,0.9097347678444364,1.17499314394682,0.4326662139412121,-8.318939255635078,33.44389276968678,,,1.723611279918216,0.6357772876570504,,,Single Crystal,[ 21.15993584  68.90582099 232.65929597],[1.09436842 0.62812263 1.56911819],[ 0.          0.         29.61469588],[0.         0.         1.01048623],[ 23  70 232],0.05
Carl,2,16,,,,,,,,,5.9549319754666525,8.425496377501922,2.2728190501504093,1.554460820556573,-43.99477588328403,10.324761302933648,-7.390122472884659,9.706841984953329,2.810303951099681,2.663041750415088,,,Double Crystal,[ 63.97482302  99.38220671 224.30736897],[0.69233956 0.73855325 0.78049863],[288.86465372   0.           0.        ],[1.26061802 0.         0.        ],[ 64 100 224],0.05
Carl,3,1,,,,,,,,,2.573664785452081,2.909925199558726,1.5852774473985527,0.873949194461244,42.9508110804906,8.475653401821388,-53.3823889284692,18.8495524001447,2.7521273813268627,2.249041274986006,,,Double Crystal,[157.80443844  67.46675011  58.14877043],[1.2440779  1.38335226 1.53012952],[340.02257558 112.25685485 213.85772889],[0.71345682 1.09535971 0.72025275],[158  67  57],0.05
Carl,3,2,,,,,,,,,5.054299130410264,6.071774719083822,2.1306556451949508,1.376822445109674,-44.27493857361879,8.102711825237172,40.68012599709349,14.97428479445206,4.483345430068614,4.079595198228785,,,Double Crystal,[249.09526355  10.90180405   3.63909703],[0.66910034 1.24139373 0.59108372],[ 69.81612774  99.43499045 354.85543876],[1.57989534 2.64126211 0.60376223],[69 11  3],0.05
Carl,3,3,,,,,,,,,2.912394941646986,3.442581178343078,1.6566522110931066,0.9816719722350844,42.85399202521768,6.559678066614636,,,2.932484889113376,2.7752532857840637,,,Double Crystal,[158.66923085  71.69597505  62.34716165],[1.12799723 2.21751163 0.72260479],[338.61951796 108.76075805   0.        ],[0.68658039 1.73298935 0.        ],[158  71  62],0.05
Carl,3,4,,,,,,,,,4.821876948102177,5.65862497795666,2.097213051118212,1.319508176704499,37.69240926673822,16.42706557381248,-49.52516517664237,7.802325271624197,3.803074491564494,3.6013555542554188,,,Polycrystal,[154.75069228  71.37301449 157.58824571],[1.07303132 1.01552841 0.82422924],[ 0.          0.         62.79869823],[0.         0.         1.35515874],[152  74 157],0.05
Carl,3,5,,,,,,,,,5.16660126096444,6.1300121873416815,2.1990762267106443,1.319994237280813,32.34523804076991,10.736309276257591,,,3.851812550081089,3.1657479016762022,,,Double Crystal,[148.2777417   69.70654956 162.28218812],[3.8219481 2.5479654 3.8219481],[0. 0. 0.],[0. 0. 0.],[150  69 160],0.08
Carl,3,6,,,,,,,,,2.911950268557577,3.565648475693221,1.645757011654113,0.999546943780536,-73.07031608662298,8.096581292432338,11.334958146540618,35.77660679200624,3.563920626391471,3.489357037677809,-54.72732902982592,4.204144894152481,Double Crystal,[224.27312042  74.32962282 163.03190626],[0.99399794 1.70574495 1.01034311],[152.65355359  89.32083435  17.35640709],[1.17100833 1.38943703 0.7144097 ],[223  89 163],0.05
Carl,3,7,,,,,,,,,3.3384641119075904,3.384135120344954,1.809305903907771,0.9884718873313412,-53.48597420540792,9.353346471549012,31.96348365165274,6.819412169359557,3.743611588487768,2.6665506851406025,,,Double Crystal,[152.44255472  68.57270619 162.98615271],[1.6986436 2.9726263 1.6986436],[0. 0. 0.],[0. 0. 0.],[151  68 162],0.08
Carl,3,8,,,,,,,,,1.237352740212117,0.8479585780028405,1.1865457103922106,0.4093357018076063,-58.818219595093886,13.120527162077842,,,1.96901113568598,0.9772868792970308,,,Double Crystal,[154.58518196  70.86973983 158.68900506],[1.01168521 1.60215962 0.99283023],[ 0.         58.04092831  0.        ],[0.         0.45351606 0.        ],[151  70 156],0.05
Carl,3,9,,,,,,,,,6.476255964824701,8.753878425374511,2.335397275193425,1.6708515084414028,65.0112436504955,3.829688421526879,65.67368075766997,13.249088552987706,4.438551804848443,4.1849090533473685,,,Double Crystal,[ 86.43075215  96.66380129 350.43861025],[0.93016231 0.50974562 1.10921043],[  0.          22.2012895  338.01679644],[0.         0.73921249 0.64057192],[ 90  94 350],0.05
Carl,3,10,,,,,,,,,4.806597478385248,6.252637491104789,2.021406570615992,1.426136550746424,62.33475866319988,7.675885068360039,,,4.863849038031601,5.314259729325848,,,Single Crystal,[266.38641934 177.32049678 269.06726881],[0.07685538 0.19436778 0.09735927],[  0.          87.74771283 159.28623478],[0.         0.33633143 0.24867162],[267  87 359],0.01
Carl,3,11,,,,,,,,,5.2713860373076304,6.532652189527007,2.196954501351696,1.372999663967688,63.974770005344055,15.362308072396624,-21.19993845384627,11.1295218847326,3.3469494659970414,2.860193367154551,,,Polycrystal,[ 90.06988642 154.36599266 349.61025222],[0.27433306 0.5463492  0.30705438],[250.18470125  76.66204663   0.        ],[0.31028556 0.31072858 0.        ],[250 154 345],0.03
Carl,3,12,,,,,,,,,1.2557609309463005,1.0208234782923042,1.187222621069033,0.4351860797822535,52.54058233143287,12.53693483986435,-7.095940797801488,28.85719326200613,1.6880353177495844,0.8094870234938718,,,Double Crystal,[ 11.59841186  67.05332238 233.02843835],[0.95640004 1.44181934 1.23961581],[0. 0. 0.],[0. 0. 0.],[ 12  66 230],0.05
Carl,3,13,,,,,,,,,2.9078335793161445,3.473619224151425,1.6682692304748012,0.9587734233619132,49.42898555429346,17.82733022089644,-40.47951661188861,12.757642793452092,2.578774666829514,1.8757052747833864,,,Double Crystal,[346.18190912  22.08219593  29.73035457],[1.23580013 1.09480399 0.99611396],[283.08699458  74.98591876 242.43778188],[1.37590132 1.28045155 1.16139299],[345  74 241],0.05
Carl,3,14,,,,,,,,,3.413290059721315,3.848797034847117,1.7935321489983012,1.0626280215570072,50.429978141166416,6.883606206990846,,,3.013210481015397,2.3099448800628117,,,,,,,,,
Carl,3,15,,,,,,,,,4.970077390515513,5.41498257800732,2.1554278995762424,1.2970079582357406,61.32548488918285,4.4091599582264696,74.41667023743877,4.801322742762548,4.398199268508762,3.9437051496241455,,,Polycrystal,[290.69793102 150.89712998  24.84644513],[1.36185686 1.06896559 1.52275517],[  0.         0.       295.212191],[0.         0.         1.20199467],[290 152  21],0.05
Carl,3,16,,,,,,,,,4.884388750082915,4.683033477374873,2.178432966546425,1.2138478976910012,24.197093594626484,2.7746743835408254,-64.67066741838279,7.385360976183628,6.214019836419853,5.105674853220362,,,Single Crystal,[227.90646495  95.4618848  168.75018262],[1.2739827  1.60427451 1.6986436 ],[0. 0. 0.],[0. 0. 0.],[228  93 168],0.08
Carl,4,1,,,,,,,,,2.1670667716818954,1.7534506557053215,1.5403164900096713,0.6217879223587752,-54.33552369274413,6.03479376511318,-62.84638801932806,12.394595239210265,2.959986814828587,1.722194196826919,,,Single Crystal,[155.24862125  66.59564656 153.29044631],[1.2739827  4.09740382 1.2739827 ],[0. 0. 0.],[0. 0. 0.],[151  66 156],0.08
Carl,4,2,2.82518535237445,0.0028698379368029,2.7430979240362694,0.029230622465603,0.0064028172216767,0.0068116823642906,72.54603255202181,25.957219564472823,2.963561310678857,2.573577015396127,1.7792858332162782,0.779400652886142,22.438593435741527,18.226646890093395,32.70824994564223,12.1322915049573,2.671176327901845,1.69778551133258,,,,,,,,,
Carl,4,3,2.6606800922309595,0.0036927776682076,2.5553583253232315,0.0220238239036514,0.0087704262138605,0.0089729485359517,56.54213201294522,11.988569963983103,3.4777145193668484,3.491087187585583,1.8855255968989224,0.9342145764204672,26.08594164141577,8.196099707077169,-67.24768477470927,11.554774986484436,2.7575472126834053,1.6971190881369558,,,Double Crystal,[148.7100627   69.15531689 159.32470173],[1.00054666 1.12107115 0.97440596],[ 0.          0.         63.57832906],[0.         0.         0.69268598],[147  70 159],0.05
Carl,4,4,,,2.739520555019645,0.0320638391267349,,,,,3.4019103681813654,4.218524277133453,1.7656910878105518,1.1017176547734275,28.648300221764917,9.013766150357831,-65.28065918121638,14.163093197760144,2.679262782447468,1.9454124926365888,,,Single Crystal,[147.38730942  67.83929156 163.98534241],[1.43043731 1.43547615 1.84170027],[327.85591993 111.65669731 201.26849682],[1.07309988 1.08918019 0.9640264 ],[147  68 163],0.05
Carl,4,5,2.729556843948271,0.0102318484177377,2.617917271983446,0.0259930576970297,0.0090681123219985,0.0093563731411221,53.34235113522034,13.34728946588271,1.577614803998682,1.7461348580994418,1.2757526868790166,0.6173626460450167,-17.327302905138055,17.62393178721009,-59.40427195378396,16.939356795648262,2.0757832917588304,1.4873619304592047,,,Polycrystal,[157.40581308  71.54773511 156.30352106],[1.07683617 0.89685495 1.02755095],[0. 0. 0.],[0. 0. 0.],[154  74 156],0.05
Carl,4,6,2.8622171419362927,0.0046698986097037,2.7854428968026546,0.0364660648551429,0.0059041594007675,0.006562486589918,77.56660111691808,37.14329095806316,3.181309497640583,4.025318988171288,1.736176000120923,1.0179695246134133,46.82149654007349,16.779673879409476,-42.77902414022208,11.394021201032242,2.7471301374597625,1.8976227102589276,,,Double Crystal,[ 84.58896213  16.95403745 344.38923161],[1.1936286  0.8410037  0.62252323],[ 0.         97.00035527  0.        ],[0.         1.53377658 0.        ],[ 84  17 344],0.05
Carl,4,7,2.550581388946925,0.0111170529693435,2.432101925270768,0.0265664392437779,0.0103287074396831,0.0106397439157292,50.26286466497387,12.217346587021698,5.564904522735129,6.746845371850541,2.227363137686236,1.4575012706335626,58.10707536343937,4.360827525163806,-27.968544905010376,22.689855281075733,4.232126424298032,3.75525048943943,62.039007314668645,11.32032047300159,Single Crystal,[ 87.30314772  95.84722757 341.93244445],[0.88951882 1.4079779  1.00691376],[161.90137888  18.1773668  288.96610306],[2.47310086 1.89801933 2.24094705],[ 87  95 342],0.05
Carl,4,8,2.691221131753084,0.0090010921669349,2.6175510180705244,0.0388604309853746,0.0060271145462884,0.0068736021261252,80.8349132457389,43.76869261512935,1.55869370962626,1.3661191053806907,1.2957473328654685,0.5528375155487603,75.65449635168662,9.165862113626233,,,1.8041277854656803,0.7184370232561027,,,Double Crystal,[ 25.24697415  67.94738721 230.45754091],[0.7631449  1.46678    1.44365971],[  0.         149.13186277   0.        ],[0.         0.65503004 0.        ],[ 25  68 229],0.05
Carl,4,9,2.5310607873403588,0.0124920908604874,2.431631387214883,0.0229224614106156,0.0087024174830708,0.0090039375704592,59.89292141779291,15.725009716508866,2.703440932335033,2.5380858611522426,1.6712490360370915,0.8056392253668843,-43.96375815563511,10.681754449831656,,,2.786017985699594,1.819488292845792,,,Double Crystal,[158.46701686 143.05224915 160.29555293],[1.10922407 0.43598519 1.40534866],[63.95996622 77.41119611  0.        ],[0.76907373 2.3790824  0.        ],[158  77 162],0.05
Carl,4,10,,,2.6739763625054733,0.0331059087685853,,,,,2.903535981404602,2.6535370212312777,1.736899705087554,0.824667354484539,-50.6553017232697,5.537074537431028,,,3.809261097859805,2.7673677265642933,,,Single Crystal,[157.14327236  72.83989101 159.48633313],[1.67817062 1.18544955 1.61851693],[62.11335189  0.         16.75588573],[1.12793457 0.         0.67091101],[156  74 158],0.05
Carl,4,11,2.6894971422980234,0.0051598872087189,2.621920347894191,0.0307198168758829,0.0055257965851528,0.0060976229705552,88.12370135147576,40.62143183795654,2.4303186569734336,2.2552708805650896,1.5892141133722166,0.7541726077131065,46.07899523541907,8.512553505691946,,,2.356043560701069,1.416919272781486,,,Single Crystal,[276.18286318 144.68631762  12.66917115],[1.10196102 0.80924817 0.87651304],[345.92731962  33.73510324  24.59199314],[1.07043321 0.54488299 1.11354293],[346 144  24],0.05
Carl,4,12,,,2.7328710643221257,0.0441476721723034,,,,,3.2749259934554806,3.6566698940826714,1.78131530411915,0.998339154926574,43.86352932184279,15.07569003579243,21.06622435787538,23.004777567718065,2.533421006740283,1.6686185418560286,,,Double Crystal,[270.67892746 149.23082977  20.05013522],[0.89262839 2.01547843 1.0026455 ],[150.96271933   0.           0.        ],[0.67663295 0.         0.        ],[270 147  20],0.05
Carl,4,13,2.762188109910657,0.008992654378763,2.6708279532695016,0.0346715091234779,0.0073036692503534,0.0078606370444902,65.18287038105589,25.55564354539663,2.4296229364793085,2.0921568087284523,1.6121261962578746,0.7032361828433896,-52.08327557610708,16.600543500143992,44.25186161509215,12.966753928682564,2.54523281860433,1.5457211740263683,,,,,,,,,
Carl,4,14,2.6536841743016364,0.0049474190706666,2.5624791229664905,0.0222503392855621,0.0075944493327789,0.0078354791448822,65.29372179672899,16.3180443886078,4.855294888395643,5.458417608870313,2.128738525080388,1.28468896823099,36.027168499021634,5.709381482906724,,,3.81991038397251,3.324955229662648,,,Double Crystal,[154.45571785  79.65620231  10.15990964],[1.19196782 0.97320521 0.67221737],[ 60.93623445   0.         163.81704035],[0.70157287 0.         1.75563432],[153  80  10],0.05
Carl,4,15,2.5596669614340586,0.0080522779017291,2.4620421889304303,0.021614458307665,0.0084439861314338,0.0086834162765187,61.000062746492674,14.41238496010819,5.044094947788678,5.727770888689812,2.190673201964102,1.2740847998150422,33.61243372712335,10.057855100828744,-49.486974448703954,12.49728786034803,4.322539014329299,3.916480106622026,,,Double Crystal,[155.96163858  74.68817694 152.27772909],[1.54942868 1.38719074 0.95411635],[ 0.          0.         14.82385915],[0.         0.         0.77031946],[158  76 151],0.05
Carl,4,16,,,2.7773301128607177,0.0426157763765039,,,,,5.288030910064897,6.6202677102900624,2.153434411493458,1.4476361089280425,39.20079818838259,4.4214814368000175,,,4.381303760786631,4.221882522931363,,,Double Crystal,[154.79110872  87.41014329 345.90878014],[1.46481968 1.74846971 1.58619001],[  0.           0.         159.71507507],[0.         0.         0.66289154],[155  83 159],0.05
Carl,5,1,,,,,,,,,3.2600184861685206,3.476909633623585,1.8005986785469228,0.9532202536520596,-63.89601681016257,12.195455045580504,24.04973983424288,8.2102248562766,2.608079182276178,1.6307480240248369,,,Double Crystal,[149.54159349 152.83690438 314.10502166],[0.37766106 1.03458334 1.18662936],[275.76799446  62.41866391   0.        ],[1.13539192 0.68677918 0.        ],[276 152 313],0.05
Carl,5,2,,,,,,,,,1.6768048384269911,1.385695508298879,1.3540821878793114,0.5490315633517594,19.863305357044485,17.75424862814607,-71.74750376056751,11.743866694218516,1.804712994876909,0.737717133183624,,,Double Crystal,[144.29778348 145.23120334 162.05764596],[0.6554782  0.43552432 1.15415106],[273.50522943  65.24641833  39.7446785 ],[1.56488914 2.23899999 1.46408249],[144  65 161],0.05
Carl,5,3,,,,,,,,,1.442457914926233,1.1564739980903975,1.268880352148957,0.4759591482791865,74.25169299379118,10.037070470735529,34.93941886720512,15.361594044488958,1.700475025938513,0.6170335251961291,,,Polycrystal,[342.49429975  62.34408773 237.71290547],[1.74873891 1.43844608 1.01325266],[329.91095482   0.           0.        ],[1.00070555 0.         0.        ],[341  60 234],0.05
Carl,5,4,,,,,,,,,3.438688148937596,3.432063624959471,1.8556002219700047,0.9669651231892342,29.761688318873965,6.863603141592252,-58.062530884531,10.477966904508898,3.913401035602995,2.8433673588471,,,Double Crystal,[ 56.65296097  19.68502502 342.89145118],[1.01416044 1.32254339 1.23127255],[114.3010064   0.          0.       ],[4.97625364 0.         0.        ],[ 57  20 342],0.05
Carl,5,5,,,,,,,,,4.121989088566724,4.526784007957203,1.9962823751467424,1.1238933175388517,36.79306333046774,6.609938132763378,42.95823703237263,13.233844266647298,3.7601689110492966,3.1036537798685395,,,Double Crystal,[ 63.64665428  71.2634535  246.80623413],[0.75663457 1.56671561 1.20867372],[342.87670181 113.87920633   0.        ],[1.70075231 1.44403721 0.        ],[342  71 249],0.05
Carl,5,6,,,,,,,,,2.874804315075565,2.4765757354444595,1.7486107866040037,0.7763213601992552,-43.96438275799129,6.685221378381127,,,3.2452564658003675,2.1774994087648665,,,Single Crystal,[346.8562031  157.99255767 308.54270011],[0.48002272 0.53056566 0.89418997],[292.60733865  76.7239318  247.54607161],[0.70857622 0.63096466 0.57510403],[346 158 252],0.03
