,r,g_bcc,g_hcp
1100,11.0,-0.19162148675497953,-0.2009273335653418
1101,11.01,-0.15149313699332864,-0.2601837925708999
1102,11.02,-0.1131663933358851,-0.32016001835971164
1103,11.03,-0.07690659010890659,-0.3811975931624607
1104,11.040000000000001,-0.042978838591894185,-0.4435929210327242
1105,11.05,-0.011644404476114792,-0.5075834197497112
1106,11.06,0.016842807918764517,-0.5733348609491962
1107,11.07,0.04223951987673147,-0.6409302317648591
1108,11.08,0.06431596511476376,-0.7103604612959606
1109,11.09,0.08285829889142139,-0.7815173129883787
1110,11.1,0.09767045967802702,-0.854188690840225
1111,11.11,0.10857544754037675,-0.9280565450304128
1112,11.120000000000001,0.11541601852484908,-1.0026974933364818
1113,11.13,0.1180548287244414,-1.0775862010749997
1114,11.14,0.11637409332594094,-1.1521014869604103
1115,11.15,0.11027485298513133,-1.2255350479806961
1116,11.16,0.09967596079115501,-1.297102625791489
1117,11.17,0.08451291667340187,-1.3659573726869523
1118,11.18,0.06473668161340529,-1.4312051190479278
1119,11.19,0.040312601161561816,-1.4919211980146372
1120,11.200000000000001,0.011219556724388666,-1.547168448219179
1121,11.21,-0.0225505554401194,-1.5960159924549184
1122,11.22,-0.060992942488329156,-1.6375583793311328
1123,11.23,-0.10408958528409105,-1.6709346759171768
1124,11.24,-0.15180844839547117,-1.6953471112993466
1125,11.25,-0.20410225153361344,-1.7100788926258874
1126,11.26,-0.2609068573528794,-1.7145108450514135
1127,11.27,-0.3221393608426428,-1.708136563244345
1128,11.28,-0.38769599115553727,-1.6905758029159264
1129,11.290000000000001,-0.457449956073762,-1.6615858842976534
1130,11.3,-0.5312493712104136,-1.6210709238772796
1131,11.31,-0.6089154197008179,-1.569088754448485
1132,11.32,-0.6902408832567416,-1.50585543536422
1133,11.33,-0.7749891722239962,-1.431747293873828
1134,11.34,-0.8628939613740703,-1.3473004740015875
1135,11.35,-0.9536595106916631,-1.2532080013928464
1136,11.36,-1.0469617178940815,-1.1503144010664739
1137,11.370000000000001,-1.1424499136356159,-1.039607930525526
1138,11.38,-1.2397493733065232,-0.9222105138854833
1139,11.39,-1.3384644831113253,-0.7993654844289669
1140,11.4,-1.4381824647480637,-0.6724232641965698
1141,11.41,-1.538477534399942,-0.5428251307480696
1142,11.42,-1.6389153495234685,-0.41208524381883205
1143,11.43,-1.7390575823487928,-0.2817711287777479
1144,11.44,-1.8384664529463433,-0.15348283980337263
1145,11.450000000000001,-1.9367090575299895,-0.02883105343329667
1146,11.46,-2.0333613392322447,0.09058562785764857
1147,11.47,-2.1280115682798697,0.2032038529637598
1148,11.48,-2.2202632252380585,0.3075188425626554
1149,11.49,-2.309737213299359,0.40210748836946564
1150,11.5,-2.396073361675541,0.4856508443402277
1151,11.51,-2.478931219998845,0.5569556059633431
1152,11.52,-2.5579901811451573,0.6149741642503818
1153,11.53,-2.632949004966483,0.658822820631352
1154,11.540000000000001,-2.7035248461116104,0.6877977591240488
1155,11.55,-2.769451913718495,0.7013883939904861
1156,11.56,-2.8304799079203047,0.6992877452853783
1157,11.57,-2.8863723868820674,0.6813995413952312
1158,11.58,-2.936905218013741,0.647841806445802
1159,11.59,-2.981865258126781,0.5989467603122224
1160,11.6,-3.0210493901517927,0.5352569383080984
1161,11.61,-3.0542640196192234,0.45751752432285875
1162,11.620000000000001,-3.08132510383837,0.3666649826159029
1163,11.63,-3.102058752336467,0.26381216668719487
1164,11.64,-3.1163024006140256,0.15023017540713168
1165,11.65,-3.1239065227261578,0.027327313580038322
1166,11.66,-3.1247368137023503,-0.10337440693947453
1167,11.67,-3.118676742337013,-0.2402647216321852
1168,11.68,-3.105630350155235,-0.3816719652700013
1169,11.69,-3.0855251547848472,-0.5258907255950649
1170,11.700000000000001,-3.0583150065373816,-0.6712096826642387
1171,11.71,-3.023982746238591,-0.8159390162363901
1172,11.72,-2.9825425202777134,-0.9584367808620798
1173,11.73,-2.9340416249883488,-1.0971336839026942
1174,11.74,-2.8785617758865856,-1.230555754253101
1175,11.75,-2.8162197266104867,-1.357344457073593
1176,11.76,-2.747167195928398,-1.4762738897568035
1177,11.77,-2.671590096969964,-1.586264783583493
1178,11.78,-2.589707098813647,-1.6863951306352365
1179,11.790000000000001,-2.5017675846580802,-1.7759073529249292
1180,11.8,-2.4080491010431024,-1.8542120267514666
1181,11.81,-2.3088544172239507,-1.9208882665031606
1182,11.82,-2.204508331418404,-1.9756809553486994
1183,11.83,-2.095354370226752,-2.018495082730888
1184,11.84,-1.9817515285197964,-2.049387508141734
1185,11.85,-1.8640711894489632,-2.0685565157771273
1186,11.86,-1.7426943484050816,-2.0763295545117146
1187,11.870000000000001,-1.6180092416642453,-2.0731495720785826
1188,11.88,-1.4904094514600719,-2.0595603519554526
1189,11.89,-1.3602925260075578,-2.0361912474572064
1190,11.9,-1.2280591175204756,-2.0037416816716593
1191,11.91,-1.0941126055956307,-1.9629657463464838
1192,11.92,-0.9588591395859142,-1.9146571901393834
1193,11.93,-0.8227080037497657,-1.8596350394400913
1194,11.94,-0.6860721848299476,-1.7987300459322002
1195,11.950000000000001,-0.5493690047407477,-1.7327721067234274
1196,11.96,-0.4130206722857634,-1.662578757508555
1197,11.97,-0.2774546078762113,-1.5889447987377958
1198,11.98,-0.1431034041574009,-1.5126330805790986
1199,11.99,-0.01040430285388381,-1.4343664454999436
1200,12.0,0.12020190689986542,-1.354820807921432
1201,12.01,0.248272632315309,-1.274619338446974
1202,12.02,0.3733658907086613,-1.1943277149751321
1203,12.030000000000001,0.4950433830044332,-1.114450403479218
1204,12.040000000000001,0.6128741781611556,-1.0354279359496181
1205,12.05,0.726438922905769,-0.9576351603003902
1206,12.06,0.8353344582190334,-0.8813804451928191
1207,12.07,0.9391786967839204,-0.8069058300055019
1208,12.08,1.0376155956458213,-0.7343881150135794
1209,12.09,1.1303200467896126,-0.6639408879194427
1210,12.1,1.217002505898486,-0.595617479247255
1211,12.11,1.2974131864007126,-0.5294148302385325
1212,12.120000000000001,1.3713456616929454,-0.46527824269229423
1213,12.13,1.4386397423137813,-0.4031069610786321
1214,12.14,1.4991835255382526,-0.34276051406731656
1215,12.15,1.552914550703541,-0.28406571660095375
1216,12.16,1.5998200326039649,-0.2268242063751897
1217,12.17,1.6399361853810859,-0.17082036185902374
1218,12.18,1.6733466883000392,-0.11582942469638309
1219,12.19,1.700180380533553,-0.06162562935888493
1220,12.200000000000001,1.7206083026466557,-0.007990129009981507
1221,12.21,1.7348402262620983,0.0452814998280998
1222,12.22,1.7431208291521798,0.09837238892824965
1223,12.23,1.7457256799692886,0.15143834985729668
1224,12.24,1.7429571947190923,0.20460286777972572
1225,12.25,1.7351407161376735,0.25795326988839756
1226,12.26,1.722620848099396,0.31153818250196663
1227,12.27,1.7057581512563023,0.3653663458747909
1228,12.280000000000001,1.6849262748812548,0.4194068059317979
1229,12.290000000000001,1.6605095652409967,0.4735904496863395
1230,12.3,1.6329011548347068,0.527812798473688
1231,12.31,1.6025015016393838,0.5819379228880374
1232,12.32,1.5697173151910617,0.6358032979600308
1233,12.33,1.534960778810549,0.6892253789910486
1234,12.34,1.4986489561786223,0.7420056495955173
1235,12.35,1.4612032570234177,0.7939368754920876
1236,12.36,1.4230488316964045,0.8448092915045715
1237,12.370000000000001,1.3846137681793114,0.894416455569584
1238,12.38,1.3463279773651842,0.9425605221590668
1239,12.39,1.3086216725720279,0.9890567176431669
1240,12.4,1.2719233759959474,1.0337368403776583
1241,12.41,1.2366574166172248,1.0764516568058076
1242,12.42,1.2032409190594546,1.1170721192884905
1243,12.43,1.1720803189955142,1.1554893890751432
1244,12.44,1.143567475746206,1.1916137059817606
1245,12.450000000000001,1.1180754846276981,1.2253722021023743
1246,12.46,1.0959543184422595,1.256705807520861
1247,12.47,1.0775264476250455,1.2855654390504954
1248,12.48,1.063082600687713,1.3119076964455985
1249,12.49,1.0528778299200432,1.3356903127437312
1250,12.5,1.0471280415074418,1.3568676154345458
1251,12.51,1.0460071345009965,1.375386252673202
1252,12.52,1.0496448701553032,1.3911814240707572
1253,12.530000000000001,1.058125563218413,1.404173829635988
1254,12.540000000000001,1.0714876514156262,1.4142675147175363
1255,12.55,1.0897241605294568,1.4213487452895825
1256,12.56,1.1127840422663515,1.4252859989953126
1257,12.57,1.1405743227301401,1.425931105602734
1258,12.58,1.1729629629699836,1.423121518620372
1259,12.59,1.2097823017537095,1.416683650390716
1260,12.6,1.2508329261778415,1.4064371584485778
1261,12.61,1.2958877993304168,1.392200033386897
1262,12.620000000000001,1.3446964668859809,1.3737943095550773
1263,12.63,1.3969891666420802,1.3510522007353474
1264,12.64,1.452480676481101,1.323822454028519
1265,12.65,1.5108737564144772,1.2919767164570852
1266,12.66,1.571862068103605,1.2554157196013236
1267,12.67,1.635132488993969,1.214075106729118
1268,12.68,1.7003667760497876,1.1679307527172482
1269,12.69,1.7672425739094844,1.117003457602379
1270,12.700000000000001,1.8354338018613272,1.061362927640963
1271,12.71,1.904610491144132,1.001130991021825
1272,12.72,1.9744381766327805,0.9364840266571415
1273,12.73,2.0445769731553205,0.8676546117811166
1274,12.74,2.1146804850533387,0.7949324157521135
1275,12.75,2.184394707131122,0.7186643822674775
1276,12.76,2.2533570753351992,0.6392542494659957
1277,12.77,2.3211958163882436,0.5571614569838751
1278,12.780000000000001,2.387529727723083,0.4728994813976818
1279,12.790000000000001,2.4519684934739914,0.3870336276368016
1280,12.8,2.514113610470674,0.3001782853766034
1281,12.81,2.5735599619845293,0.21299363803058746
1282,12.82,2.6298980384827475,0.1261817899261923
1283,12.83,2.682716766066847,0.040482256898569
1284,12.84,2.7316068668230704,-0.0433332508147943
1285,12.85,2.77616464308146,-0.12446683469455579
1286,12.86,2.8159960514130242,-0.20210128659441642
1287,12.870000000000001,2.850720913584211,-0.2754079162587091
1288,12.88,2.8799771016941187,-0.3435553866011731
1289,12.89,2.9034245339054126,-0.4057195877655466
1290,12.9,2.920748825580454,-0.4610945431334499
1291,12.91,2.9316644577553763,-0.5089042937696524
1292,12.92,2.935917349731785,-0.5484156541089232
1293,12.93,2.9332867536993144,-0.5789516733814593
1294,12.94,2.9235864249227745,-0.5999055772052654
1295,12.950000000000001,2.9066650590772087,-0.610754905134886
1296,12.96,2.882406026596223,-0.6110755061055707
1297,12.97,2.8507264702033885,-0.6005550079991584
1298,12.98,2.8115758640277706,-0.5790053431376355
1299,12.99,2.7649341590017373,-0.5463738911640481
1300,13.0,2.7108096580836136,-0.5027527967414606
1301,13.01,2.6492367751507233,-0.44838603335204047
1302,13.02,2.58027383257455,-0.38367381698326897
1303,13.030000000000001,2.5040010444516496,-0.3091740245577093
1304,13.040000000000001,2.420518815687144,-0.2256003406167825
1305,13.05,2.329946462584239,-0.1338169401520004
1306,13.06,2.232421429707534,-0.03482961291904945
1307,13.07,2.128099042354315,0.07022665831054621
1308,13.08,2.0171527960498428,0.18010354026042785
1309,13.09,1.8997751462923846,0.2934583729024946
1310,13.1,1.7761787255477404,0.40887602388779815
1311,13.11,1.6465978823616456,0.524893119772714
1312,13.120000000000001,1.5112904113243482,0.6400241088981943
1313,13.13,1.3705393240489887,0.7527885354941738
1314,13.14,1.2246545014499002,0.861738848582845
1315,13.15,1.073974067068463,0.9654880350980464
1316,13.16,0.918865330099646,1.0627363559976062
1317,13.17,0.7597251646868926,1.1522964777350702
1318,13.18,0.5969797180240364,1.233116328995559
1319,13.19,0.43108337241225064,1.3042990728237058
1320,13.200000000000001,0.26251692386405534,1.3651196649914812
1321,13.21,0.09178498003745858,1.4150375676590856
1322,13.22,-0.08058737903171986,1.4537052993780073
1323,13.23,-0.2540585950434902,1.4809726240623173
1324,13.24,-0.4280751631447149,1.4968863081794377
1325,13.25,-0.6020765550717121,1.5016855024320108
1326,13.26,-0.7755003662653199,1.495792927049634
1327,13.27,-0.9477875070532198,1.479802154196068
1328,13.280000000000001,-1.1183872551216825,1.4544613830968651
1329,13.290000000000001,-1.2867619933879668,1.4206541900894556
1330,13.3,-1.4523914736726924,1.3793778044092642
1331,13.31,-1.6147764713655135,1.3317195094804501
1332,13.32,-1.7734417282030364,1.2788317979595083
1333,13.33,-1.9279381175572563,1.2219069168146433
1334,13.34,-2.077844007184605,1.1621514271510784
1335,13.35,-2.2227658359431106,1.1007613738762823
1336,13.36,-2.362337961224258,1.038898614819657
1337,13.370000000000001,-2.4962218705176307,0.9776688002383891
1338,13.38,-2.624104881583378,0.9181014247428804
1339,13.39,-2.7456984794220527,0.8611322977173411
1340,13.4,-2.8607364532921262,0.8075886984590334
1341,13.41,-2.968973002613166,0.7581774015386189
1342,13.42,-3.0701809764259043,0.7134756790478124
1343,13.43,-3.1641503974323717,0.673925311822421
1344,13.44,-3.2506873993216594,0.6398295733225607
1345,13.450000000000001,-3.329613676403957,0.6113530890224959
1346,13.46,-3.4007665092496757,0.5885244217912456
1347,13.47,-3.463999391103973,0.5712411902047301
1348,13.48,-3.519183239565461,0.5592774919302457
1349,13.49,-3.5662081387021285,0.5522933777801774
1350,13.5,-3.6049855206909913,0.5498461029544998
1351,13.51,-3.635450665287678,0.5514028693865101
1352,13.52,-3.65756537172956,0.5563547658805998
1353,13.530000000000001,-3.6713206424161844,0.564031609796554
1354,13.540000000000001,-3.676739211774058,0.5737173944032123
1355,13.55,-3.673877757444483,0.5846660488850587
1356,13.56,-3.662828644123611,0.5961172227653663
1357,13.57,-3.6437210722805657,0.6073118129080715
1358,13.58,-3.6167215333298603,0.617506959258049
1359,13.59,-3.5820335079575223,0.6259902453209312
1360,13.6,-3.539896383183508,0.6320928515377344
1361,13.61,-3.4905836041562877,0.6352014248062429
1362,13.620000000000001,-3.434400116300615,0.6347684461534424
1363,13.63,-3.3716791900015832,0.6303209016780467
1364,13.64,-3.3027787514080127,0.6214670899669043
1365,13.65,-3.2280773673712964,0.6079014326616187
1366,13.66,-3.147970048597863,0.5894071938594505
1367,13.67,-3.0628640418601845,0.5658570583872704
1368,13.68,-2.9731747791931222,0.5372115681213515
1369,13.69,-2.8793221395672477,0.5035154684728824
1370,13.700000000000001,-2.7817271572950504,0.46489207256325704
1371,13.71,-2.680809282614417,0.4215358067651625
1372,13.72,-2.576984265170253,0.3737031561868088
1373,13.73,-2.470662692487179,0.32170228012764035
1374,13.74,-2.362249175231109,0.2658816132416929
1375,13.75,-2.2521421314334447,0.20661780584513778
1376,13.76,-2.1407340852042402,0.14430338439068638
1377,13.77,-2.0284123639301814,0.07933452878251482
1378,13.780000000000001,-1.915560053391313,0.012099365506193725
1379,13.790000000000001,-1.8025570540929448,-0.057032836405883025
1380,13.8,-1.689781075372133,-0.12772120607443146
1381,13.81,-1.5776084069394563,-0.1996612283951638
1382,13.82,-1.4664143203308944,-0.27259085282930967
1383,13.83,-1.3565729745866193,-0.34629455318114155
1384,13.84,-1.2484567301379768,-0.42060521307723503
1385,13.85,-1.1424348107113762,-0.49540379330571793
1386,13.86,-1.0388712930286597,-0.5706168219794976
1387,13.870000000000001,-0.9381224459322417,-0.6462118332023921
1388,13.88,-0.8405334819069744,-0.7221909609769683
1389,13.89,-0.7464348224444386,-0.7985829689909525
1390,13.9,-0.6561380120876196,-0.8754340603754336
1391,13.91,-0.5699314423720674,-0.9527978616533365
1392,13.92,-0.48807606470168363,-1.0307250095388127
1393,13.93,-0.4108012793994908,-1.1092527863165185
1394,13.94,-0.33830118623341354,-1.188395248287641
1395,13.950000000000001,-0.27073136968232275,-1.2681342720916013
1396,13.96,-0.2082063706967716,-1.3484119063018436
1397,13.97,-0.15079796687584138,-1.4291243620599803
1398,13.98,-0.0985343464517506,-1.5101179089056351
1399,13.99,-0.05140022025234991,-1.5911868632719812
1400,14.0,-0.00933787217016455,-1.6720737707500926
1401,14.01,0.027750894985060802,-1.7524717929290607
1402,14.02,0.060002002624008295,-1.8320292193168686
1403,14.030000000000001,0.08758564945287287,-1.910355938450204
1404,14.040000000000001,0.11070232531814649,-1.9870316235235208
1405,14.05,0.1295784582170852,-2.0616153200508176
1406,14.06,0.14446187895114135,-2.1336560690321096
1407,14.07,0.15561728987507706,-2.202704160988669
1408,14.08,0.16332191601348223,-2.268322595463009
1409,14.09,0.16786149900447386,-2.3300983177483396
1410,14.1,0.16952676795849733,-2.387652819488804
1411,14.11,0.1686104879442771,-2.4406517213455596
1412,14.120000000000001,0.16540514838538495,-2.4888130023863058
1413,14.13,0.1602013124054565,-2.531913599820631
1414,14.14,0.15328660648967202,-2.5697941712557775
1415,14.15,0.1449452901465193,-2.602361886516534
1416,14.16,0.13545830985006257,-2.6295911938002123
1417,14.17,0.12510371246249766,-2.651522582049223
1418,14.18,0.11415727225597576,-2.6682594346000257
1419,14.19,0.10289317378490122,-2.679963135400596
1420,14.200000000000001,0.09158459088547799,-2.68684664582015
1421,14.21,0.08050401010621665,-2.6891668153042803
1422,14.22,0.0699231644306225,-2.687215721492049
1423,14.23,0.060112469218162316,-2.6813113542226206
1424,14.24,0.051339885344589886,-2.671787963114725
1425,14.25,0.043869172642972,-2.658986380750562
1426,14.26,0.03795753771007679,-2.643244614171291
1427,14.27,0.033852721556758475,-2.624888968120693
1428,14.280000000000001,0.0317896120201383,-2.604225926359048
1429,14.290000000000001,0.03198650100069884,-2.581534974755418
1430,14.3,0.03464113535944386,-2.55706250420003
1431,14.31,0.039926730989301724,-2.53101688506821
1432,14.32,0.04798813090029524,-2.5035647602526847
1433,14.33,0.058938289401593735,-2.4748285626158713
1434,14.34,0.07285525547267788,-2.4448852266733816
1435,14.35,0.08977980962360248,-2.4137660345332996
1436,14.36,0.1097138809459336,-2.3814575132294165
1437,14.370000000000001,0.13261983615334777,-2.3479032847586963
1438,14.38,0.15842069212792415,-2.3130067610584777
1439,14.39,0.18700126006173357,-2.2766345731220006
1440,14.4,0.21821018513586568,-2.2386206254035206
1441,14.41,0.25186280328109933,-2.198770672320861
1442,14.42,0.28774469829300126,-2.1568673216089507
1443,14.43,0.3256158105774761,-2.112675378080237
1444,14.44,0.36521492487632934,-2.0659474496675188
1445,14.450000000000001,0.4062643498065809,-2.016429744314618
1446,14.46,0.44847459774950366,-1.9638679904699001
1447,14.47,0.4915488797732571,-1.9080134150949246
1448,14.48,0.5351872465002173,-1.8486287110688815
1449,14.49,0.5790902311964378,-1.7854939208764458
1450,14.5,0.6229618844046142,-1.7184121561049808
1451,14.51,0.6665121282634318,-1.647215063457932
1452,14.52,0.7094584010244159,-1.5717679388749233
1453,14.530000000000001,0.7515266057578001,-1.4919743832547607
1454,14.540000000000001,0.7924514193317937,-1.4077803875813861
1455,14.55,0.8319760560332096,-1.3191777332777856
1456,14.56,0.8698516124660898,-1.2262065965207933
1457,14.57,0.905836144756169,-1.1289572539398665
1458,14.58,0.9396936441899447,-1.0275708021466008
1459,14.59,0.971193082346603,-0.9222388250368486
1460,14.6,1.0001076912407771,-0.8132019704594445
1461,14.61,1.0262146282868896,-0.7007474308772902
1462,14.620000000000001,1.0492951509092863,-0.5852053598380833
1463,14.63,1.0691353927796168,-0.4669442958111141
1464,14.64,1.0855277948418955,-0.34636570530731725
1465,14.65,1.0982732017131887,-0.22389779604424206
1466,14.66,1.1071835901725857,-0.09998878601678593
1467,14.67,1.1120853538044466,0.024900156500313672
1468,14.68,1.1128230289134513,0.15030206577337624
1469,14.69,1.1092633138451418,0.2757511764419118
1470,14.700000000000001,1.1012992087602023,0.4007895179129965
1471,14.71,1.0888540872131063,0.5249728679170959
1472,14.72,1.0718855055357852,0.6478758507152172
1473,14.73,1.0503885613981692,0.769095999701076
1474,14.74,1.0243986287752573,0.8882566486367252
1475,14.75,0.9939933220636343,1.0050085687629589
1476,14.76,0.959293575877839,1.1190303282595202
1477,14.77,0.9204637672649062,1.2300274132745732
1478,14.780000000000001,0.8777108514820348,1.3377302129629163
1479,14.790000000000001,0.8312825286239657,1.44189103147005
1480,14.8,0.7814645036975258,1.5422803443780215
1481,14.81,0.7285769446986949,1.6386825627657635
1482,14.82,0.6729702795178868,1.7308916020476708
1483,14.83,0.6150205010677129,1.8187065729494993
1484,14.84,0.555124169315722,1.901927916795755
1485,14.85,0.4936933078598948,1.9803542958807085
1486,14.86,0.43115039084089996,2.053780522033241
1487,14.870000000000001,0.36792360348947867,2.121996763341151
1488,14.88,0.30444253721295833,2.184789211954297
1489,14.89,0.24113444914773566,2.241942327263339
1490,14.9,0.17842117834928026,2.2932426915229525
1491,14.91,0.11671676844794796,2.3384844326365206
1492,14.92,0.056425802118956675,2.377476085171422
1493,14.93,-0.0020575913296894018,2.4100486797199387
1494,14.94,-0.05835013501060306,2.4360647764151975
1495,14.950000000000001,-0.11207932561831549,2.4554280944768645
1496,14.96,-0.1628830204501856,2.4680933393985045
1497,14.97,-0.21040885326186157,2.4740757955070727
1498,14.98,-0.2543136509748151,2.4734602361013613
1499,14.99,-0.29426302158267986,2.466408707346889
1500,15.0,-0.32993127130328587,2.453166765801625
1501,15.01,-0.36100178679244194,2.4340677921772396
1502,15.02,-0.3871679873458169,2.409535064112928
1503,15.030000000000001,-0.40813491424166826,2.3800813459352317
1504,15.040000000000001,-0.4236214818962435,2.3463058404654475
1505,15.05,-0.4333633707697995,2.308888443219425
1506,15.06,-0.43711649756668636,2.268581338738291
1507,15.07,-0.4346609567994415,2.2261980780170694
1508,15.08,-0.4258052916580372,2.1826003708000328
1509,15.09,-0.41039092346723244,2.1386829128432696
1510,15.1,-0.38829654953401876,2.095356642473088
1511,15.11,-0.35944231007129984,2.0535308798399323
1512,15.120000000000001,-0.3237935267340052,2.014094843847702
1513,15.13,-0.2813638280972136,1.9778990643157446
1514,15.14,-0.23221750049679707,1.9457372098756618
1515,15.15,-0.17647093480802453,1.9183288356843824
1516,15.16,-0.11429307920426218,1.8963035203831453
1517,15.17,-0.045904852544388274,1.8801868107769804
1518,15.18,0.028422479684754677,1.8703883280613696
1519,15.19,0.10836991762071102,1.8671923142300166
1520,15.200000000000001,0.1935742334843291,1.8707508150785894
1521,15.21,0.283632238593569,1.8810796106787047
1522,15.22,0.37810564489511667,1.898056919038299
1523,15.23,0.47652633166136776,1.9214248174082937
1524,15.24,0.5784018150326212,1.9507932515079864
1525,15.25,0.6832207161539603,1.985646438491794
1526,15.26,0.7904580328248934,2.0253514168247824
1527,15.27,0.8995800392766462,2.069168456739739
1528,15.280000000000001,1.010048667745758,2.116263019251011
1529,15.290000000000001,1.121325262217987,2.1657189397081877
1530,15.3,1.2328736369305737,2.2165525128074086
1531,15.31,1.3441624174859907,2.2677271684515636
1532,15.32,1.454666688113619,2.318168449973008
1533,15.33,1.563869012060905,2.366779035745067
1534,15.34,1.6712599307738776,2.4124535796317184
1535,15.35,1.7763380791837728,2.4540931825129975
1536,15.36,1.8786100772005898,2.490619343819348
1537,15.370000000000001,1.9775903700848172,2.520987276383528
1538,15.38,2.0728011919735607,2.5441984981001853
1539,15.39,2.1637728173577275,2.559312638448804
1540,15.4,2.2500442452660923,2.5654584159824543
1541,15.41,2.331164431445868,2.5618437540622274
1542,15.42,2.4066941466242855,2.5477650066251614
1543,15.43,2.4762084961323616,2.52261526432561
1544,15.44,2.539300090245036,2.48589170514634
1545,15.450000000000001,2.5955828082079413,2.4372019440475894
1546,15.46,2.644696054787875,2.3762693251580584
1547,15.47,2.6863093688943875,2.3029370892677585
1548,15.48,2.7201272117037782,2.2171713407910425
1549,15.49,2.745893738706649,2.119062733606675
1550,15.5,2.7633973476193794,2.0088267956559376
1551,15.51,2.7724747929797853,1.8868028189223955
1552,15.52,2.773014668677262,1.7534512550139065
1553,15.530000000000001,2.764960081182897,1.6093495771110389
1554,15.540000000000001,2.748310367749929,1.455186596121655
1555,15.55,2.7231217536838233,1.2917552515851702
1556,15.56,2.68950688879181,1.1199439348600806
1557,15.57,2.64763325281394,0.9407264417017364
1558,15.58,2.597720470296644,0.7551506915327132
1559,15.59,2.540036624217243,0.5643263894235838
1560,15.6,2.474893702021274,0.36941184192425014
1561,15.610000000000001,2.402642345158463,0.1716001674204659
1562,15.620000000000001,2.3236661016480826,-0.027894836114555763
1563,15.63,2.2383753991236435,-0.22785288964559075
1564,15.64,2.1472014622444946,-0.42706121778341577
1565,15.65,2.0505903930083664,-0.6243280459526619
1566,15.66,1.9489976157085451,-0.8184953527123429
1567,15.67,1.8428828610509902,-1.008450645744703
1568,15.68,1.7327058278675747,-1.1931375641097675
1569,15.69,1.6189226180165,-1.3715651501066053
1570,15.700000000000001,1.5019829929148274,-1.5428156795305772
1571,15.71,1.382328451404586,-1.7060509870631868
1572,15.72,1.2603910811024537,-1.860517271649898
1573,15.73,1.136593091738095,-2.005548412696548
1574,15.74,1.0113469017338939,-2.1405678695783386
1575,15.75,0.8850556205327863,-2.2650892724113336
1576,15.76,0.7581137505627891,-2.378715839771474
1577,15.77,0.6309079252716899,-2.4811387780168324
1578,15.780000000000001,0.5038175037630895,-2.5721348265598345
1579,15.790000000000001,0.37721485793618104,-2.651563113888565
1580,15.8,0.2514652137440992,-2.7193614809400923
1581,15.81,0.1269259427060861,-2.775542412684424
1582,15.82,0.003945241090979666,-2.8201886970239287
1583,15.83,-0.11713982020946781,-2.853448904229717
1584,15.84,-0.2360058448784411,-2.875532752224523
1585,15.85,-0.3523461831656848,-2.886706395269734
1586,15.860000000000001,-0.4658744082813585,-2.8872876481592002
1587,15.870000000000001,-0.5763280431360598,-2.877641136811185
1588,15.88,-0.6834723563183516,-2.858173350813113
1589,15.89,-0.7871040294345593,-2.8293275652175764
1590,15.9,-0.8870544925429374,-2.791578598411119
1591,15.91,-0.9831927308330365,-2.7454273803188913
1592,15.92,-1.0754273836906518,-2.691395320130743
1593,15.93,-1.1637079859421677,-2.6300184841413348
1594,15.94,-1.2480252388653912,-2.5618416206875168
1595,15.950000000000001,-1.3284102434312897,-2.4874120986208377
1596,15.96,-1.4049326777300994,-2.407273856048591
1597,15.97,-1.4776979518875835,-2.3219614848218058
1598,15.98,-1.5468434241235558,-2.23199460103402
1599,15.99,-1.6125338081190526,-2.1378726703474387
1600,16.0,-1.6749559419187439,-2.040070467297809
1601,16.01,-1.7343131199336572,-1.9390343482838486
1602,16.02,-1.7908192104431064,-1.835179507698998
1603,16.03,-1.8446927901286516,-1.7288883652146887
1604,16.04,-1.8961515240688223,-1.62051019985357
1605,16.05,-1.9454070044333074,-1.5103621041640742
1606,16.06,-1.9926602346738975,-1.3987312811498067
1607,16.07,-2.0380979097885756,-1.285878649835006
1608,16.080000000000002,-2.0818895992613524,-1.1720436651634376
1609,16.09,-2.124185890020835,-1.0574501973847183
1610,16.1,-2.165117494983555,-0.9423132584201135
1611,16.11,-2.2047952813659384,-0.8268463111716399
1612,16.12,-2.2433111248524797,-0.7112688554253955
1613,16.13,-2.280739453601624,-0.5958139536338147
1614,16.14,-2.31713931231911,-0.48073534365958487
1615,16.15,-2.3525567531188356,-0.36631378508923634
1616,16.16,-2.3870273479271384,-0.2528623017777441
1617,16.17,-2.420578617411463,-0.14073001583638406
1618,16.18,-2.4532321837746855,-0.030304316438205497
1619,16.19,-2.485005478502638,0.0779888311329805
1620,16.2,-2.5159128698812867,0.18368655731289404
1621,16.21,-2.5459661168337147,0.28629278038641515
1622,16.22,-2.5751741029253044,0.3852838720409531
1623,16.23,-2.6035418544842686,0.4801161625705276
1624,16.240000000000002,-2.631068896754316,0.570235068582022
1625,16.25,-2.6577470489084076,0.6550855502476799
1626,16.26,-2.6835577998485687,0.7341235406672019
1627,16.27,-2.7084694395656954,0.8068279400213147
1628,16.28,-2.732434143472428,0.8727127345270731
1629,16.29,-2.755385218170481,0.93133878654872
1630,16.3,-2.777234715852731,0.9823248484727575
1631,16.31,-2.797871610956987,1.0253573790525345
1632,16.32,-2.8171607074779703,1.060198785822997
1633,16.330000000000002,-2.8349424098725575,1.0866937789075957
1634,16.34,-2.8510334467214875,1.104773597276212
